URL,Title,Description,Content,full_content,topic
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhbi1zaGFyZXMtb3Blbi1oaWdoZXItYWhlYWQtbW9udGhseS1kZXJpdmF0aXZlcy1leHBpcnktMjAyMy0wMy0yOS_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Indian shares open higher ahead of monthly derivatives expiry  Reuters India,Indian shares open higher ahead of monthly derivatives expiry Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,BENGALURU March 29 Reuters  Indian shares rose on Wednesday as easing worries about the global banking turmoil brought back risktaking and led to a broadbased gain among all sectors while a rebound in Adani group stocks helped sentiment The Nifty 50 index NSEI settled 076 higher at 1708070 The SP BSE Sensex BSESN rose 060 to 5796009 on March derivatives series expiry day Twelve of the 13 major sectoral indexes advanced The heavyweight financials index NIFTYFIN rose 073 with Bajaj Finance BJFNNS Bajaj Finserv BJFSNS Chola Investment CHLANS among the top gainers The recent correction in the market has made valuations more palatable brokerage Jefferies said in a note The Nifty 50 has fallen nearly 2 since the collapse of Silicon Valley Bank in midMarch while the financials index has lost 07 The benchmark index has not been able to stitch a winning run of more than two consecutive days in that time and analysts expect the choppiness to continue in the near term due to a liquidity crunch and lack of immediate triggers Most high net worth individuals and portfolio management services are stuck at higher levels The overhang will continue for some time as there is no fresh buying trigger said Avinash Gorakshakar head of research at Profitmart Securities Among stocks most Adani group companies gained after a drop on Tuesday following a report that said the conglomerate was seeking to renegotiate debt which the group refuted Adani Enterprises ADELNS and Adani Ports APSENS rose 872 and 729 respectively and were the top Nifty 50 gainers Joining them was Mahindra and Mahindra MAHMNS which jumped 142 after ICICI Securities upgraded the stock to buy Bajaj Auto BAJANS climbed 231 after JP Morgan reiterated its overweight rating on the stock Indian markets will be closed on Thursday for a local holiday Investors await US GDP and weekly jobless claims data on March 30 which could provide insights into the impact of the Federal Reserves monetary policy on inflation and growth Reporting by Bharath Rajeswaran in Bengaluru Editing by Dhanya Ann Thoppil Savio DSouza and Nivedita Bhattacharjee Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL3doeS1pbmRpYW4tb3Bwb3NpdGlvbi1sZWFkZXItcmFodWwtZ2FuZGhpLW1heS1sb3NlLWhpcy1wYXJsaWFtZW50LXNlYXQtMjAyMy0wMy0yMy_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Factbox Why Indian opposition leader Rahul Gandhi may lose his   Reuters India,Factbox Why Indian opposition leader Rahul Gandhi may lose his  Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,NEW DELHI March 24 Reuters  Heres how Rahul Gandhi leader of Indias opposition Congress Party was disqualified as a lawmaker by parliament and what could happen next WHAT DOES THE LAW SAY Section 83 of the Representation of the People Act 1951 the law that governs elections in India mandates disqualification of any lawmaker who is convicted of any offence and sentenced to imprisonment for not less than two years A lower court sentenced Gandhi 52 on Thursday to two years in jail on charges of defamation for a 2019 speech in which he referred to thieves as having the surname Modi Indias prime minister is called Narendra Modi His disqualification as lawmaker came into effect from the date of conviction A formal disqualification notice was issued on Friday by the secretariat of Indias Lok Sabha the lower house of parliament of which Gandhi was a member CAN GANDHI CONTEST ELECTIONS Gandhi faces the risk of not being able to contest the next general election due in 2024 if his conviction is not suspended or overturned or the sentence is not reduced by a higher court The law also mandates that a convicted lawmaker cannot contest elections for six years after the end of their jail term Gandhi represented the Wayanad constituency in the southern state of Kerala Congress spokesperson Abhishek Manu Singhvi said on Friday the party was confident the conviction would be suspended WHAT NEXT FOR GANDHI To save his parliament seat a convicted lawmaker has to secure an order from a higher court suspending the conviction lawyers said A lawmaker can be reinstated to parliament if the conviction is stayed or overturned and a fresh election to the seat had yet to be conducted A reduced sentence would also remove the disqualification Gandhi was present in the Gujarat court which gave him bail immediately and suspended the sentence for a month allowing him to appeal against it He can secure bail extensions during the appeal period but cannot contest elections until the conviction is stayed or he is acquitted or he gets a reduced sentence in the case Supreme Court lawyer Vikram Hegde said the most likely recourse for Gandhi was to appeal to a sessions court and seek a stay of conviction Once a court suspends the conviction the disqualification ceases to operate Hegde told Reuters WHAT HAPPENED IN 2013 In July 2013 Indias top court ordered that lawmakers convicted of a serious crime would immediately forfeit their seats closing off a loophole that had allowed politicians to stay on during appeals which can drag on for years in India In response thenPrime Minister Manmohan Singhs government a coalition led by the Congress party issued an executive order that could have allowed convicted lawmakers to continue to hold office and stand in elections Gandhi lambasted Singhs ordinance as complete nonsense and said it should be torn up and thrown out embarrassing his own party and forcing the government to withdraw the decree Reporting by Arpan Chaturvedi Writing by Sudipto Ganguly Editing by Frances Kerry Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvcmF0ZXMtYm9uZHMvaW5kaWEtY2VuYmFuay1oYXMtZW5vdWdoLXZhbGlkLXJlYXNvbnMtcGF1c2UtcmF0ZS1oaWtlcy1hcHJpbC1pc2VjLXBkLTIwMjMtMDMtMjQv0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,India cenbank has enough valid reasons to pause rate hikes in   Reuters,India cenbank has enough valid reasons to pause rate hikes in  Reuters,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,MUMBAI March 24 Reuters  Indias ratesetting committee has enough valid reasons to pause hikes when it meets next in April as risks to economic growth become more acute in the aftermath of the global banking crisis ICICI Securities Primary Dealership said on Friday Market participants and analysts broadly expect a rate hike of 25 basis points bps on April 6 when the countrys monetary policy committee MPC ends its threeday meet The MPC has so far increased the policy repo rate by 250 bps since May in its fight against stubborn inflation which came in at 644 in February and has been above the higher end of the central banks target range of 26 for a large part of the fiscal year While we are sympathetic to the view that a rate hike could be needed to nudge real policy rates firmly into neutral territory we think riskmanagement considerations call for a pause in rate hikes A Prasanna head of research at the primary dealership wrote Earlier this week the US Federal Reserve raised rates by 25 basis points bps with policymakers saying they believed bringing down inflation may require only one more rate hike this year The hike was smaller than the 50 bps rise markets had expected from the Fed before the banking turmoil in the US and Europe The Fed has now raised interest rates by a total 475 bps since March last year Should the developments in US worsen simultaneously with a rate hike by the MPC then the RBI and MPC will not be able to reverse course quickly and financial conditions could tighten far more than intended Prasanna said There is no need for a significant upward revision to the RBIs inflation estimate of 53 for 202324 announced in the February policy he added The RBI would always have the option of raising rates in its June policy should the banking turmoil in US prove shortlived and domestic inflation continues to rise Prasanna said The MPC is likely to retain its stance of withdrawal of accommodation in April even as it pauses rate action he added Reporting by Siddhi Nayak Editing by Swati Bhat and Nivedita Bhattacharjee Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2ZpdmUtZXhlY3V0aXZlcy1pbmRpYXMtbnlrYWEtcmVzaWduLWxhdGVzdC1kZXBhcnR1cmVzLTIwMjMtMDMtMjQv0gEA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Five executives at Indias Nykaa resign in latest departures  Reuters India,Five executives at Indias Nykaa resign in latest departures Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,14 Beauty products by Nykaa an Indian beauty products retailer are seen for sale in a store at a mall in New Delhi India July 12 2022 REUTERSAnushree Fadnavis NEW DELHIMUMBAI March 24 Reuters  Five executives at Indias Nykaa FSNENS have resigned a spokesperson said on Friday the latest departures at the beauty company amid intensifying competition and a falling stock price Among the exits are Chief Commercial Operations Officer Manoj Gandhi Chief Business Officer of fashion division Gopal Asthana and Chief Executive Officer of wholesale business Vikas Gupta  all executives of Nykaa Shuchi Pandya a vice president of Nykaa fashion divisions Owned Brands business and Lalit Pruthi a vice president of finance at the fashion unit have also resigned A Nykaa spokesperson told Reuters it sees some of these midlevel exits as a part of the standard annual appraisal and transition process wherein people exit due to performance or to pursue other opportunities Voluntary and involuntary exits are expected in a fastpaced growthfocused consumer tech organisation with over 3000 onroll employees the company said in response to queries from Reuters on the executives departures Gandhi Asthana and Gupta declined to comment while the other two executives did not immediately respond to a Reuters request for comment Nykaa competes with Indian conglomerates Tata Group and Reliance both of which have interests in the beauty sector as all companies compete for a share of the fastgrowing 16 billion beauty and personal care market in the worlds secondmost populous country Nykaa whose parent is FSN ECommerce Ventures had surged 96 in a blockbuster market debut in 2021 fetching a near14 billion valuation But its stock has plunged amid a broader rout in startups falling around 68 from the alltime high in November 2021 Reporting by Aditya Kalra in New Delhi and M Sriram in Mumbai Writing by Praveen Paramasivam in Chennai Editing by Varun H K Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS93b3JsZC9pbmRpYS9pbmRpYW4tb3Bwb3NpdGlvbi1sZWFkZXItZ2FuZGhpLXNheXMtbm90LWJvdGhlcmVkLWJ5LXBhcmxpYW1lbnQtZGlzcXVhbGlmaWNhdGlvbi0yMDIzLTAzLTI1L9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Indian opposition leader Gandhi says not bothered by parliament   Reuters India,Indian opposition leader Gandhi says not bothered by parliament  Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,NEW DELHI March 25 Reuters  Indian opposition leader Rahul Gandhi said on Saturday he had been disqualified from parliament because he has been asking Prime Minister Narendra Modi tough questions about his relationship with Gautam Adani founder of the Adani conglomerate Modis Hindu nationalist Bharatiya Janata Party responded saying Gandhi had been punished under the law for a defamatory comment he made in 2019 and it had nothing to do with the Adani issue Gandhi a former president of Indias main opposition Congress party who is still its main leader lost his parliamentary seat on Friday a day after a court in the western state of Gujarat convicted him in a defamation case and sentenced him to two years in jail The court granted him bail and suspended his jail sentence for 30 days allowing him to appeal The defamation case was filed in connection with comments Gandhi made in a speech that many deemed insulting to Modi Gandhis party and its allies have criticised the court ruling as politically motivated I have been disqualified because the prime minister is scared of my next speech he is scared of the next speech that is going to come on Adani Gandhi told a news conference at the Congress party headquarters in New Delhi They dont want that speech to be in parliament thats the issue Gandhi said in his first public comments since the conviction and disqualification Gandhi 52 the scion of a dynasty that has given India three prime ministers did not elaborate on why Modi might not like his next speech Gandhis oncedominant Congress controls less than 10 of the elected seats in parliaments lower house and has been decimated by the BJP in two successive general elections most recently in 2019 Indias next general election is due by mid2024 and Gandhi has recently been trying to revive the partys fortunes I am not scared of this disqualification  I will continue to ask the question what is the prime ministers relationship with Mr Adani Gandhi said on Saturday OPPOSITION QUESTIONS Modis rivals say the prime minister and the BJP have longstanding ties with the Adani group going back nearly two decades when Modi was chief minister of the western state of Gujarat Gautam Adani is also from Gujarat The Congress party has questioned investments made by staterun firms in Adani companies and the handover of the management of six airports to the group in recent years even though it had no experience in the sector The Adani group has denied receiving any special favours from the government and government ministers have dismissed such opposition suggestions as wild allegations saying regulators would look into any wrongdoing Congress and its opposition allies have called for a parliamentary investigation The life of Indian Prime Minister Narendra Modi is an open book of honesty BJP leader Ravi Shankar Prasad told a news conference called in response to Gandhis statements on Saturday We dont have to defend Adani BJP never defends Adani but BJP doesnt target anyone either Prasad said accusing Gandhi of habitually lying A former federal minister Prasad listed international business deals the Adani group had signed when a Congressled coalition government ruled India from 2004 to 2014 and its investments in Indian states ruled by Congress So how is Adani group investing 650 billion rupees 789 billion in a state ruled by your party Prasad asked referring to an announcement by the conglomerate in October that it would invest in the solar power cement and airport sectors in the western state of Rajasthan which is ruled by Congress Adanis group is trying to rebuild investor confidence after US shortseller Hindenburg Research accused it of stock manipulation and improper use of tax havens  charges the company has denied Hindenburgs Jan 24 report eroded more than 100 billion in the value of the companys shares 1  823340 Indian rupees Reporting by YP Rajesh Editing by Robert Birsel and Frances Kerry Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhbi1zaGFyZXMtc2V0LW9wZW4tbG93ZXItbWl4ZWQtdXMtY3Vlcy0yMDIzLTAzLTIzL9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Indian shares set to open lower on mixed US cues  Reuters India,Indian shares set to open lower on mixed US cues Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,BENGALURU March 23 Reuters  Indian shares settled lower on Thursday dragged by information technology stocks and financials after the US Federal Reserve reiterated its fight against inflation with a quarterpoint rate hike even as it signalled that a pause in policy tightening could be near After two sessions of gains the Nifty 50 index NSEI closed 044 lower at 1707690 while the SP BSE Sensex BSESN fell 05 to 5792528 The benchmarks traded between 06 losses and 03 gains as investors digested the Feds policy decision and comments Moreover US Treasury Secretary Janet Yellen ruled out blanket insurance for all domestic banking deposits which could further dent IT firms as they earn a significant share of their revenue from the United States and Europe Eight of the 13 major sectoral indexes declined with the heavyweight IT index NIFTYIT losing 077 HCLTech HCLTNS Wipro WIPRNS Infosys INFYNS were among the top Nifty 50 losers Economic uncertainty and a disproportionate exposure to the banking financial services and insurance BFSI sector are the key risks for the IT sector said Harsha Upadhyaya president and chief investment officer for equity at Kotak Mahindra Asset Management Company The drop in Indian equities was in contrast to the surge in Asian stocks while US stock index futures also climbed after having closed sharply lower on Wednesday Indian financial stocks NIFTYFIN also snapped a twoday winning streak to decline 065 While domestic lenders are expected to be largely insulated from the global banking crisis India has asked stateowned banks to submit details of their bond portfolios ahead of a meeting on Saturday sources told Reuters There wont be major panic as Indias banks face no major structural risks but sentiment will remain subdued and markets will remain rangebound said Avinash Gorakshakar head of research at Profitmart Securities Vedanta Ltd VDANNS fell nearly 5 after a media report said parent Vedanta Resources Chairman Anil Agarwal is looking to sell a stake in the company Vedanta called the report baseless and untrue Hindustan Aeronautics Ltd HIAENS lost nearly 5 after the government proposed to sell a stake of up to 35 in the company Reporting by Bharath Rajeswaran in Bengaluru Editing by Savio DSouza Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvY3VycmVuY2llcy9pbmRpYS1ydXBlZS1ydXBlZS1zdHJlbmd0aGVuLWFmdGVyLWZlZC1oaW50cy1yYXRlLWhpa2VzLW5lYXJpbmctZW5kLTIwMjMtMDMtMjMv0gEA?oc%3D5%26hl%3Den-CA%26gl%3DCA%26ceid%3DCA:en&gl=FR&hl=en-CA&cm=2&pc=n&src=1,INDIA RUPEE Rupee to strengthen after Fed hints rate hikes   Reuters,INDIA RUPEE Rupee to strengthen after Fed hints rate hikes  Reuters,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,MUMBAI March 23 Reuters  The Indian rupee was expected to rise against the US dollar on Thursday after the US Federal Reserve hiked rates by 25 basis points and signalled it was closer to the end of its tightening cycle amid turmoil in the financial markets The nondeliverable forwards indicate the rupee will open at around 82458250 to the dollar compared to 826550 on Tuesday Even though the Fed statement was perceived as slightly dovish compared to its stance earlier this month its unlikely the rupee will sustain its gains as were expecting large dollar bids said a staterun bank trader Traders may be anticipating a dollar liquidity crunch in the domestic markets and hence the rupee is expected to fall towards 8265levels he added Asian currencies broadly gained against a softer dollar index  that fell after the Feds rate hike that was accompanied by a change in language to some additional increases may be needed rather than ongoing increases Fed funds futures traders imply a nearly even chance of just one more 25 bps rate hike at the May meeting However gains in risk assets were capped by Fed Chair Jerome Powell reiterating the need to fight inflation and that the banking industry stress could trigger a credit crunch with significant implications for the US economy US stocks had risen sharply after the decision but reversed direction when Treasury Secretary Janet Yellen set off jitters over stability by telling Congress she hasnt considered blanket insurance for deposits as a way to stem turmoil caused by two major bank failures this month Much of the damage seems to have come from Treasury Secretary Yellens parallel remarks right when Jerome Powell was insisting that the banking sector was sound ING analysts said in a note KEY INDICATORS  Onemonth nondeliverable rupee forward at 8262 onshore onemonth forward premium at 1950 paisa  USDINR NSE March futures settled on Tuesday at 826750  USDINR forward premium as of March 21 for end current month is 225 paisa  Dollar index down at 1022  Brent crude futures down 09 at 76 per barrel  Tenyear US note yield at 347  SGX Nifty nearestmonth futures down 02 at 17126  As per NSDL data foreign investors sold a net 231 mln worth of Indian shares on March 21  NSDL data shows foreign investors bought a net 266 mln worth of Indian bonds on March 21 Reporting by Anushka Trivedi Editing by Varun H K Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhbi1zaGFyZXMtb3Blbi1oaWdoZXItZ2xvYmFsLWJhbmtpbmctZmVhcnMtZWFzZS0yMDIzLTAzLTI4L9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Indian shares open higher as global banking fears ease  Reuters India,Indian shares open higher as global banking fears ease Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,BENGALURU March 28 Reuters  Indian shares settled lower on Tuesday as caution over broader economic challenges and a sharp slide in Adani group stocks soured sentiment while investors awaited some key economic data due later in the week The Nifty 50 index NSEI closed down 020 at 1695170 while the SP BSE Sensex BSESN fell 007 to 5761372 Both benchmarks had risen as much as 05 earlier in the session Ten of the 13 major sectoral indexes declined with auto NIFTYAUTO and information technology IT stocks NIFTYIT losing nearly 1 each High weightage financials NIFTYFIN rose 027 and capped the losses in benchmarks Adani group companies declined between 3 and 75 after a report said the conglomerate was seeking to renegotiate terms of outstanding loans worth 4 billion taken to buy ACC ACCNS and Ambuja Cements ABUJNS The groups flagship Adani Enterprises ADELNS and Adani Ports APSENS were the top losers in the Nifty 50 Though the waning of financial troubles in key US and European banking entities is providing some confidence to investors the overall undertone still remains that of cautious to negative said Prashanth Tapse senior vice president of research at Mehta Equities Investors also awaited the US GDP and jobs data due on March 30 which could provide insights into the impact of the Federal Reserves monetary policy on inflation and growth Indias current account data due later this week was also on the radar Sentiment will likely be negative in the short term ahead of key data said Harsha Upadhyaya president and chief investment officer  equity at Kotak Mahindra Asset Management Company Till corporate earnings improve expect markets to be rangebound Among domestic stocks shares of Hero MotoCorp HROMNS fell 256 after analysts flagged nearterm pressure for its entrylevel motorcycles due to weak rural demand Kalyan Jewellers KALNNS lost over 9 after a media report said Warburg Pincusowned Highdell Investment plans to sell a 25 stake in the company through a block deal 1  821870 Indian rupees Reporting by Bharath Rajeswaran in Bengaluru Editing by Dhanya Ann Thoppil Nivedita Bhattacharjee and Eileen Soreng Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhbi1lZHRlY2gtc3RhcnR1cC11bmFjYWRlbXktbGF5LW9mZi0xMi1zdGFmZi1kb2N1bWVudC0yMDIzLTAzLTMwL9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Indian edtech startup Unacademy to lay off 12 of staff  document  Reuters India,Indian edtech startup Unacademy to lay off 12 of staff  document Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,BENGALURU March 30 Reuters  Indian edtech startup Unacademy is laying off 12 of its workforce citing a funding winter and pressure to turn profitable according to an internal mail from the companys chief executive seen by Reuters on Wednesday Today funding is scarce and running a profitable business is key CEO and cofounder Gaurav Munjal said in an email sent to all staff A spokesperson for Unacademy declined to comment on the layoffs and did not disclose the number of job cuts or the current headcount Indian business news publication Moneycontrol reported earlier in the day that the SoftBankbacked startup laid off about 380 employees reducing its total employee count to under 3000 Edtech startups in India have laid off thousands of employees in the past year and have been unable to raise funding as a slowdown gripped the market Companies that have cut staff include Tiger Globalbacked Vedantu and Byjus  Indias biggest startup valued at 22 billion However venture capital firm GSV Ventures told Reuters last month that India is still one of the worlds most exciting markets for education technology investors Fears of an economic downturn prompted startups to slash thousands of jobs in recent months Over the past two weeks technology giant Amazoncom Inc AMZNO and IT services major Accenture Plc said they would lay off 9000 and 19000 jobs respectively Reporting by Varun Vyas and Nandan Mandayam in Bengaluru Editing by Shailesh Kuber Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2luZGlhL2luZGlhbi1za2luY2FyZS1maXJtLW1hbWFlYXJ0aHMtcGFyZW50LXB1dHMtaXBvLWhvbGQtc291cmNlcy0yMDIzLTAzLTI3L9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Indian skincare firm Mamaearths parent puts IPO on hold  sources  Reuters India,Indian skincare firm Mamaearths parent puts IPO on hold  sources Reuters India,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,MUMBAI March 27 Reuters  Indian skincare startup Mamaearth has put its initial public offering IPO on hold because of weak market conditions two people with direct knowledge of the matter said a month after two other Indian companies also scrapped their share sales Mamaearth parent Honasa Consumer Ltd filed its documents for an IPO in December planning to raise about 200 million to 300 million through the issuing of new equity and an offer for sale of some existing shares which could have valued the company at up to 3 billion Backed by investors such as Sequoia Capital and Belgiums Sofina SOFBR Mamaearth is now in a wait and watch mode the sources said given the turbulence in stock markets globally amid worries about the financial health of banks Founded in 2016 by the husband and wife duo of Varun and Ghazal Alagh Mamaearth has been betting on Indias booming beauty and personal care market which is estimated to expand to 30 billion by 2026 and has been growing by 12 a year per the companys IPO papers Mamaearth was last valued at 12 billion in January 2022 Mamaearth planned to start marketing the IPO and begin initial talks with investors by the end of January but that has not happened yet the sources said In preliminary informal checks with investors there was a difference in the valuation that the company was seeking and what investors were willing to give one of the sources said The company has until December to receive approval for the IPO from the Securities and Exchange Board of India SEBI and file its final prospectus It still plans to list but with a delay the sources said It may reevaluate market conditions and start its marketing process by October if the sentiment improves they said Mamaearth Chief Executive Varun Alagh did not specifically comment on the IPO being put on hold but said the company would not be optimising for shortterm valuations we are in this for the long term Alagh said Mamaearth was engaging with SEBI for approval and would consult with bankers after that He added that its largest investor Sequoia would not be selling any shares in the IPO and the founders would own more than 97 of their shares after the IPO Last month Indian apparel retailer Fabindia backed by billionaire Azim Premjis fund and jewellery retailer Joyallukkas scrapped their IPOs due to poor market conditions Reporting by M Sriram Editing by Christian Schmollinger Our Standards The Thomson Reuters Trust Principles,business
https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2Flcm9zcGFjZS1kZWZlbnNlL2Fpci1pbmRpYS1zZWVrcy1sZXNzb3ItamV0LWRlbGl2ZXJ5LWZpbmFuY2luZy1hZnRlci1yZWNvcmQtb3JkZXItMjAyMy0wMy0yMC_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,Air India seeks lessor jet delivery financing after record order  Reuterscom,Air India seeks lessor jet delivery financing after record order Reuterscom,We use cookies and data toulliDeliver and maintain Google servicesliliTrack outages and protect against spam fraud and abuseliliMeasure audience engagement and site statistics to unde 1131 chars,12 Air India passenger aircraft are seen on the tarmac at Chhatrapati Shivaji International airport in Mumbai India February 14 2023 REUTERSFrancis MascarenhasFile Photo NEW DELHI March 20 Reuters  Air India has kicked off financing for a plane order worth tens of billions of dollars by asking leasing companies to submit proposals for saleleaseback deals the airline said on Monday as industry executives play down the impact of recent bankingsector turmoil on aviation Aircraft lessors are expected to play a significant role in financing the Tataowned airlines aircraft spending spree worth an estimated 70 billion or half that after discounts Air India Chief Executive Campbell Wilson confirmed the airline had gone to the leasing market with a request for jet financing and said he was not worried about financing the orders following its recent takeover by Tata Group When asked whether Air India had sought lessor bids on the 470plane plane order Campbell told Reuters on the sidelines of a CAPA India conference that they had on portions of it Clearly the delivery stream is over quite a number of years We dont do it all at once The first few Airbus A350 aircraft originally sold to Russias Aeroflot are due to arrive later this year Wilson expressed confidence in Air Indias ability to fund the orders The benefit of having a strong patient capital provider like Tata does accord us a lot of flexibility In saleleaseback deals lessors buy jets from an airline the moment they are delivered and rent them back  a potentially profitable deal for both sides if conditions work Indias largest airline IndiGo INGLNS has regularly used the financing tool for the past decade as it built up a large fleet As India as a country grows and Indian aviation grows it will also be viewed as a more mature and maturing market IndiGo CEO Pieter Elbers told Reuters at the same event If you refer to the minibanking crisis these are longerterm leases so we dont see any impact he told Reuters Even so some experts say lessors may limit exposure to India which has seen several airline failures and past disputes over the right of lessors to repossess jets India has ratified a key treaty on lessor rights but has yet to implement it fully Lessors have done a lot of business in India but many will be reluctant to have more than 15 to 20 of their portfolios exposed to India said aviation adviser Bertrand Grabowski Despite some obvious progress it remains a complicated bureaucratic and inefficient jurisdiction not an easy one for foreign banks he said in a telephone interview Reporting by Tim Hepher and Aditi Shah in New Delhi Editing by Josie Kao Our Standards The Thomson Reuters Trust Principles,business
